id,name,album,album_id,artists,explicit,danceability,duration_ms,release_date,album_year
6GQcX6ObWQ1hahw8IfPIEf,"Violin Concerto No. 1 In E Flat Major, Op. 6, MS 21: I. Allegro Maestoso",Paganini: Violin Concertos Nos. 1 And 2,0zs1WOQ9ML2BcqdqJrvlmD,"Ilya Kaler, Polish National Radio Symphony Orchestra, Niccolò Paganini",False,0.345,1350160,1993-07-27,1993
2g5lbpRp4fGUIel0LwP6GM,Rain (The Widow),Until Morning / Come Out of the Dark,4T9PK408mergt2rqGKF7Ui,Tori Sparks,False,0.573,222633,2011-08-16,2011
5CE4CkdYaxCBj11zSq62wp,Spring Equinox (prelude),Airborne,0Nqnj2Gh4RS9Hz8SleYeCa,Erik Wøllo,False,0.185,250547,2012-07-27,2012
4B6faTpTsTDuenKGujwFaS,Long Ago (And Far Away),Silent Passion,2wvm2Y65sa1OPJm55xlWnm,Meredith d'Ambrosio,False,0.504,274133,1997-01-01,1997
67G26gqRML89oeAj8W6xmy,Entities And Elementals,Substation 7,3kjtSeN8gqkPmcYOqDmtB0,Cold Warning,False,0.578,274040,2004-08-22,2004
2jIss52tNv0pM9dCXQPmvG,Welcome Home,Welcome Home,3Ygx2XzdBA0ksCNEwKYEGj,Dutton,False,0.3829999999999999,241294,2011-04-10,2011
0odX5yB5DKibs1s7jucBB3,"Symphony No. 2, Op. 13: I. Largo - Allegro energico ed appassionato",Braga Santos: Symphony No. 2 / Encruzilhada,3ma26u2mRL81o9mD4Pm2Pe,"Joly Braga Santos, Bournemouth Symphony Orchestra, Alvaro Cassuto",False,0.113,893733,2001-02-01,2001
3tv4Mde2tnKXrBDfhvQuFd,"Cello Concerto, Op. 74: I. Moderato",Saygun: Cello Concerto / Viola Concerto,2hRzg3avhjdRsT73huEDWJ,"Ahmet Adnan Saygun, Tim Hugh, Bilkent Symphony Orchestra, Howard Griffiths",False,0.126,619467,2007-01-01,2007
2xXxkRAlPlC2GfRLPaZ8jM,Back Here with Me Again,It's Got to Be Now,2r2HKAWUPghvWe8H8hYh40,Aloud,False,0.575,184072,2014-04-01,2014
1Nv5cNEpqPIuy1FW0qlAgJ,Intro,Black Orchid: From Airlines To Lifelines,6zVUkgibkrsWYvMy57PXQJ,Ascii.Disko,False,0.0885,66560,2011-04-05,2011
2E5N97nRNOIITDHV4QbfnU,Eddie Moloney's / Micho Ressell's (Mason's Apron),Down the Green Fields,1R2nyoGL19eL1OKi3EjnAi,Bua,False,0.59,193507,2011-10-30,2011
3u5qqPbHmDkkp8dEaFvivb,Black Night,Black Night,73D8vBs0SXhLHezbrFGe9z,DAMH,False,0.691,236510,2014-05-12,2014
4W1cKtknB4qkVSyPfpO5oI,"Faith, Hope & Love",Snappy,28uEdQun8sEWAQaainCTaN,Hokus Pick,False,0.486,238933,1997-07-15,1997
6E2LQ1pxRylJNo0VCpYyGQ,How Many Miles to Korea: Part 1,All In,7cxz6xwf2wc0srRC0CoCg4,"HDV Trio, David Helbock, Lucas Dietrich, Marc Vogel",False,0.336,373520,2008-10-03,2008
53Bsg65fLo8xWGhOpqgBYB,Broken For Good,Fool's Gold,4KbvVTLyMip9QD26NIZLuY,Jill Barber,False,0.841,187827,2014-08-26,2014
1BzOZsPFyjHqtadeUCgtqI,Entre Lajeunesse et la sagesse,French Record (Entre Lajeunesse et la sagesse),2UMAJrzOMcYER3bBH7236w,Kate & Anna McGarrigle,False,0.585,270693,2003-11-27,2003
0YUtBiprcjc2QXHNDUnTpp,Vitrification of Blood (Pt. 1),Starspawn,4PXg0mjX9EXJkBORCmK5Rd,Blood Incantation,False,0.144,788947,2016-08-19,2016
6kaGhCsaLAv2w9uvTXmwDK,Hosanna - Live,25 Top Vineyard Worship Songs: Change My Heart Oh God (Live),6pQRfvPBTFHGNgrwEpI1gJ,Carl Tuttle,False,0.583,183573,2011-10-04,2011
0Zkt0I3ZVxoLu6NZNss5rI,When The Levee Breaks,Lay Your Burden Down,6ZBg4Bs4EH4l1W2zhStDMP,Buckwheat Zydeco,False,0.289,315453,2009-04-30,2009
4Y3zMikw2l1FDB64xAATXZ,Heartbreak,The Way Things Fall,1IHr0VffSRx9lUGS40ahOq,ADULT.,False,0.785,240043,2013-05-13,2013
4jqa69b2D63cWDJlhWdByQ,Come,Come,4Bi7H19vmYS1u50lOOLyJd,Jenny Berggren,False,0.5479999999999999,219529,2015-10-18,2015
2iMUDBFvm97veDCMNqTGLN,Allt från mig,Kärlekslåtar,5RSIKKWVyC0cennm5XVbg3,Lorentz,False,0.56,314747,2014-05-20,2014
2MdqeUn8HH7GVWV13M1cSb,All That (feat. Twista & The Rej3ctz),"Money Sucks, Friends Rule",7fSATLilJGVxzJJUWEfUYU,"Dillon Francis, Twista, The Rej3ctz",False,0.545,189880,2015-04-07,2015
3HDS00L7CvvPoMsYQZy6o5,Change My Mind,Cut Through,7CLeN6nYP9H0EkdewYuIRU,Kythira,False,0.701,172000,2019-05-30,2019
2Bp6ySJ47TpyZyccXvN5X4,Genesis,Genesis,6RHIIpDfth09NU5yiNdKFE,Matthew Shell & Arun Shenoy,False,0.599,296173,2013-04-25,2013
1XlLuvn4ccDWsezLt3vejR,KPP ON STAGE,KPP BEST,5kyCkj26Vh8y8jne35hNR1,Kyary Pamyu Pamyu,False,0.611,55758,2016-05-25,2016
3SZsOF6J6vNhjudWe8eFaO,"Main Theme (From ""Rudy"")",Collection Vol. 2: Piano Sketches,7cQG9i3xmNnWKMuA5ZPtVG,Dan Redfeld,False,0.4,196872,2015-01-13,2015
3qmzOHF8IvC7xkJiuQOHQv,Born Leader,Privileged,6iF6WzrlNYanpOszvQrda4,Nick Moss,False,0.505,308053,2010-03-16,2010
5MtRfMS3EUrzVtEqKll8xU,Dad Bod,Dad Bod,1C5ZALyNyVIYl3JpW3clvB,Manchild Empire,False,0.782,166277,2015-06-22,2015
7l8JHeSN1PDNe0ECKUbeOR,"Piano Concerto No. 2 in B-Flat Major, Op. 83: I. Allegro non troppo",Brahms: Piano Concerto No. 2; Piano Sonata No. 1,0TGlmHPhCoLAgkLnaqbZgv,"Johannes Brahms, Sviatoslav Richter, Erich Leinsdorf",False,0.289,1003160,2004-07-09,2004
7hHLCjX6a0dxNIZLWNU8yA,Everybody Eats When They Come To My House - adaptation,Singin' In The Bathtub,0S4wOQxianqpQ6DQ80M6Zx,John Lithgow,False,0.523,159760,1999-02-26,1999
3SdBq2oCss1aPQuWSzOOBm,Gurre-Lieder: Part I: Orchestral Prelude,Schoenberg: Gurre-Lieder,3qfCuxklNEgVuwRwpSCZy3,Various Artists,False,0.106,424080,2004-11-25,2004
3kGOpS27YcPe7294duwQZR,Heavy Sleep,Heavy Sleep,50lgzYV7FXTISmA3qdVm9y,"Timo Andres, Bruce Levingston",False,0.4679999999999999,495159,2015-01-27,2015
1O4mrNyFXQPbgIr4owZUQp,There's a Light,Local Customs: Downriver Revival,18cly2hHSXm1mU9HYFD2S0,Shirley Ann Lee,False,0.583,119813,2009-03-03,2009
2DgpZVLnmi9r7FyJpYqClR,Back 2 Love,Back 2 Love,0HMPE2G1wX3CDrJAAnhUTi,Maysa,False,0.847,268686,2015-05-26,2015
2ZVFnyVAVVBR6UaTISsmCw,Taking My Time (Instrumental),Takes Time Instrumentals & Demos,3Prs0fSeEweNkb9m6g9BIq,Jim Guthrie,False,0.467,224181,2013-06-13,2013
2hGZLjsfKnIoDBzQ6zGzMq,"The Rejection And Betrayal Of Khairiah, The Crone",Shareek Hayaat,3PF3ksI4VFmWvbhvxdIfuA,Safiyya,False,0.216,1273132,2013-11-15,2013
4mI6uA4gxIIqXcMcP7WXUH,Gotta Cool Off,Gotta Cool Off,1Qu68KW4pm4fk2cylLE4w6,Bri Berlay,True,0.745,153714,2018-04-28,2018
2gmpdnvkMGUBOCbu5Nz3YB,Love Is All You Need (A Tribute To The Beatles),Love Is All You Need (A Tribute To The Beatles),6LxACnQbZAMaB88SmTnZax,Dwschorale,False,0.337,981547,2010-03-24,2010
59A6lBd9QmcD8rQTZPj1xD,Dying for You (feat. Alex Aris) - Radio Edit,Dying For You (feat. Alex Aris),25a4dxbFd1fAZBM1pGceY1,"Otto Knows, Lindsey Stirling, Alex Aris",False,0.6859999999999999,198971,2016-01-15,2016
5ABnQAj6f9fJbiJXOSQjGx,A Cathedral Of Flesh & Fluids,Aeon Of Suffering,0R5GmN9B46pi70XK84bROm,The Last Felony,False,0.546,173987,2008-01-01,2008
49kCt9HuiqVyC2tKJg70ey,Amortiguador,Andrea Echeverri,2OBA7deE9MjlDF4YFkr8ip,Andrea Echeverri,False,0.605,227493,2005-03-08,2005
2JOI6a4cJ6zf1fvfLe2CfU,Pieces in C: Pieces in C: I. Chaconne,Francesco Corbetta: La guitarre royalle,2qzbD4RwXFQHyngRQEGk1y,"Francesco Corbetta, William Carter",False,0.452,615093,2004-01-01,2004
5yYxFTfr7ua3B1MnQf68XB,The Spirit,Holistic,3xFP6IA3wDbfMQBt9F6yED,"Ovnimoon, Eva Novak",False,0.535,516646,2015-03-27,2015
1FW7sKDCEUbzRaL3CXfdaG,Take Me There,Jump Cuts,0jOPdWaDKQRI59K1l3SQOI,Michel Banabila,False,0.415,315745,2015-06-21,2015
1SiPIeugXmLeiWVR9T36UN,De Döda Kattornas Grotta,Yingying,7BEiG5wztc0t0weURvB0a8,"Birgitta Flick Quartet, Birgitta Flick, Andreas Schmidt, Adreas Edelmann, Max Andrzejewski",False,0.542,384947,2013-06-07,2013
52Hc1XmutUcOwIPlIAJ4yv,Wandertrieb,Wandertrieb,3M0xIfN6HkcMoOqfKXYe0G,Ebene Null,False,0.471,340699,2013-02-15,2013
3hkaa6XHJIEd6JJWYCFv0Y,Less Than You,Stephen Melton,3pgFGBJcX5DI90MvN72hSQ,Stephen Melton,False,0.632,209098,2015-02-24,2015
2sTfisDawmo3nyVG5GBzGU,Jigsaw,Jigsaw,2YrvhLxBTotpudqgri6RVT,Tinsmith,False,0.588,186293,2002-01-01,2002
6X7kePS8qDvijAhlvQGOOI,Forbidden Forrest Of Lost Souls,Scary Sounds,0gm0CwbDt0y298IWgtJK25,Halloween House,False,0.151,943000,2014-09-02,2014
55uxaY5ijtvx83BtYiDKtU,Noch in der Umlaufbahn,Haindling,5cMlqn8unL8YdrLG4tF1DL,Haindling,False,0.636,295827,1993-08-13,1993
25YFvniECx6QHS1JeSAGc3,Durty Wullie,Durty Wullie,4B1COh3H8dg4o4TaBbxERM,Rathkeltair,False,0.456,225547,2013-07-27,2013
7pRfM9Rfe4yQALhL8sO9al,Fighting for Love,Fighting for Love,3TuweRj6WcfqNqiWMoXmpQ,Tamika Dunning,False,0.397,263957,2015-03-06,2015
5Hx9q1yAnPuDgADdAvOJIX,Just the Two,All I Am,2UmsKQ6BddP6eHHqdQls85,Tamika Dunning,False,0.621,310933,2013-01-27,2013
4LnlOtRfnKrW5XV6wGAjLY,Te Deum laudamus,Hasse: Sacred Works,0maTNBRTCDmIqktBzoa1Tk,"Johann Adolf Hasse, Barbara Christina Steude, Susanne Langner, Georg Poplutz, Matthias Lutze, Saxon Vocal Ensemble, Batzdorfer Hofkapelle, Matthias Jung",False,0.396,325573,2010-09-28,2010
1Z4BV6kjtAoOx6oXHu5pXw,Agua Salada,De Punta A Punta - Lo Mejor De Axel,5zB5WvyhJCFcEF1z2AUs9r,Axel,False,0.5660000000000001,211133,2005-10-18,2005
4Nbdcvo5OayWh0fLtRZfW6,Morning Gloree,The End of All-Purpose,7sdlSdalBiqhZ4m0JgjyTf,The Heligoats,False,0.4370000000000001,281773,2008-10-28,2008
5tjeru2FTWingX9BTtWn1v,Dangerous Me,For You...,3bt54Zo60lM4zwBTrYXt9i,Cell,True,0.477,291867,2015-04-10,2015
3wbD8rGmSvSs8BbSRPFnqM,Godspeed,Mondrian,6dM9KzWC87UfLmNx106Bms,Justin Berkovi,False,0.187,61600,2012-09-28,2012
3DPSkd4GTDhEussm0scQ42,Love Gone Good,Howling Trains & Barking Dogs,7lTONo0ddyC19zSBzpCIrV,Cindy Bullens,False,0.4679999999999999,268907,2010-06-29,2010
52k9A7i7W4DAXUPrs5IGzA,All Been Done,300 Days,0WeAOOWmVHAC1DYxIlKRvm,300 Days,False,0.5529999999999999,284093,2017-11-17,2017
53WS5OVguvGSTBZH9HqAzI,Zeit zur Angst für Mann mit Geld,Freunde der Technik,4u3j4C3NVQdoF7TTikGbFH,"Patenbrigade: Wolff, Stefan Leukert",False,0.6829999999999999,244400,2013-11-11,2013
4B7gyYpjdQs400DHHLjLgK,Wrong Road Again,Mayhayley's House,552ZVlloL4z7bNoE727oso,Lonesome River Band,False,0.606,160569,2017-06-23,2017
42c1AeRVRo3MnPVntpNVW1,Metaphoric - Feat. Abòn,A Pure Land,0L4Brxy6bpT7mDimTdKJGg,Sienná,False,0.597,269000,2008-03-11,2008
5WMs4qXTsnRxpY6xa2llD7,Ara,Soundbender,1bYzJMwWFLlKXL7Ja3rB65,Beautiful Nubia and the Roots Renaissance Band,False,0.6,258398,2015-02-25,2015
0xwxwZxwywNCHspomRXsbc,The Green Automobile,The Paha Sapa Give-Back,1lQOAhYZwPW581EC95OYlR,Jerome Kitzke,False,0.5,510440,2014-07-29,2014
5WkZTb4NiEEELVuuaQlULn,The Orange Rogue/The Green Rogue (Ireland),Weaving Olden Dances,2MIVR1Or3wsF2EcsXMSeew,Greensleeves,False,0.406,257800,1996-01-01,1996
3ozY32KEvHSH4xAHeRFs6h,More,Sinning with a Policy,5sAZsaet0l1I6UoEYZ5xMu,Black Angel's Death Song,False,0.307,270493,1992-10-01,1992
1eCEywnBD2ALomOEzYc4U1,"Dixit Dominus (Soloists, Chorus)",Lotti: Dixit Dominus / Laudate Pueri / Credidi / Laudate Dominum,144VsJtPGbi8tQ9qxbklcl,"Antonio Lotti, Barbara Christina Steude, Annekathrin Laabs, David Erler, Tobias Berndt, Saxon Vocal Ensemble, Batzdorfer Hofkapelle, Matthias Jung",False,0.531,114280,2006-01-01,2006
6vtr9TyGFmEtooMPRamYWb,Little Ghetto Boy (Radio Edit),Lalah Hathaway Live!,2g2JY5M0fG0TJeE3Q6iL71,Lalah Hathaway,False,0.5589999999999999,236933,2015-10-30,2015
3GXGzcjYXF6Y6JykeDRODh,I Hate School,I Hate School,2pEFZukZWe44IFPADON8q1,Damn Vandals,False,0.35,185307,2015-11-06,2015
1rbmPnprnq0cvl0wsGiJ7u,A Bird And Winter,My Friends And The Sun EP,1RvY4zZFgD0dOuxbVDzbx2,Hi Ho Silver Oh,False,0.537,185800,2009-01-03,2009
3Eqq5TlhrpvT14IBiP0gcr,"Suite No. 1 in G dur, BWV 1007: I. Prelude",Bach: 6 Suite per Violoncello sol,6pUwybwoXVv4wrDyjMTw37,"Johann Sebastian Bach, Pieter Wispelwey",False,0.31,143107,2009-04-21,2009
4dp5Wv6ihYCW7PlTyZpEep,Wayfaring Stranger,Cold Mountain (Music From the Miramax Motion Picture),1EX8VrF5sQKyYcq1IQD4ls,Jack White,False,0.522,265693,2003-12-16,2003
2rQnnLJDrUkzqpqPzIjXbA,"Iberia, T. 105: Évocation - Book 1",Iberia Vol. 1 - Books 1 & 2,2x0yrWzRNcwNEZMEdKH7OI,"Isaac Albéniz, Yoram Ish-Hurwitz",False,0.2339999999999999,336707,2009-03-20,2009
6Eikiqd1wnEVDVD05ZwdcS,What'cha Gonna Do,Driven,7hZkKTke5XJuCOulG3xd4t,Road Trip,False,0.615,217747,2006-04-23,2006
4og2FhIqhlogDprSNZEfFV,Maybe They Can Fix It,Blackberry Wine,3uXiPNlGROqy5VVzgPOAar,Paul Banks,False,0.732,239400,2013-11-11,2013
7GQclBKBgtQq3Vy445zdHk,Welcome,Day And Night,6Idjv7RoCegTbWQhPZYfKa,Schiller,False,0.215,69627,2007-07-10,2007
22wv8V0iKkce2mmuublNUg,"Atlantic City - Live at the Point Theatre, Dublin, Ireland - November 2006",Live In Dublin,21zdv4QjuegVPhA9tro0HF,Bruce Springsteen with the Sessions Band,False,0.389,310187,2007-06-05,2007
1I58dbYiWfSXpPF71KejwR,Icarus,Icarus Alto,5PGzLfoezZhgQI40YaOKa8,Monolake,False,0.473,657403,2015-03-30,2015
3xhHTs6Yk8FEmb6PCrEVZo,Tapestry,"Tapestry, Toil & Trouble",5iSnJd5wnfoqyPzh3msw8k,Chalice & Blade,False,0.662,178707,2008-09-26,2008
4zfsoiByrZvVWtm981JT4L,Forro Brasil,Dança do Tempo,6PWdY8VAio3JPra3NJ3qq2,Fabiano Do Nascimento,False,0.5710000000000001,208693,2015-03-17,2015
7IckC95T8PpJ11iPlJtZ7f,In The Throat Of The Unbounded,Cold Memories And Remains,6XPFiYontvPl1UgygMOnjj,Violet Tears,False,0.4379999999999999,337493,2006-03-17,2006
097RGv0WzqMxqrlgY5VPSY,7 Bridges Road,Country Roots: Classical Sound (Remastered Special Edition),1ND1dS9ungdWVYCJHdIc6L,The Texas Tenors,False,0.357,42987,2011-10-25,2011
68305wk4V3Gj376hYkNf1h,Mend My Broken Heart,Blues Et Cetera,5u7H6wl89BTYMFavdADMmW,Mike Goudreau,False,0.7909999999999999,222280,2009-01-01,2009
5motcU66QZZfLRMANnaTMq,Problems At Home,Problems At Home,0TLFUaEApIDEN74PFfLTKL,JZAC,True,0.6759999999999999,200934,2015-07-21,2015
3Gb0qlZU7L2j5IKMRhXUoo,Le Bourgeois gentilhomme: Marche pour la cérémonie Turcs,Café (Orient meets Occident),5o4qYBr5ZaPncTvk11DJwM,"Jean-Baptiste Lully, Pera Ensemble, Mehmet Cemal Yesilcay",False,0.526,105947,2012-05-11,2012
3Tiw5CxZNBqTnZYg6rcPN4,I Can't Take It - Party Favor Remix,I Can't Take It (Party Favor Remix),4jOaF5AcQkiSWvDkeJwbYA,Dillon Francis,False,0.585,241213,2015-07-17,2015
4yXzRiA4facx4efBZrbyxC,Mentiras Tuyas - En Vivo,Rolando la Serie en Vivo,2oQYOChxHJBxcfCbtOA33E,Rolando Laserie,False,0.482,181480,2014-09-10,2014
1ekHKVigC4ZvnniawOILl8,Noiseproof,STRLabel x Tone Sphere,5JMm273IuHqBJaUBoNeYdJ,Sta,False,0.384,311500,2014-11-28,2014
7880j80DG6WeUSWCyX779k,The Question Is How Fast,The Question Is How Fast,4SrdHSSOE0IcRYNBCKTsAB,Superchunk,False,0.374,247373,1993-01-11,1993
39PIkbnRTKCbnnOadVu47k,The Fox,The Woods,73ctstwnbNifu5U902X2zL,Sleater-Kinney,False,0.157,204853,2005-05-24,2005
1qvURBooNJ5Oh07cGbtQhW,My Way (feat. Pastor Troy & Cash Clay),My Way (feat. Pastor Troy & Cash Clay),3WzKOMzNenLXyjvJ5nyItT,Dex .J,True,0.887,289647,2013-02-24,2013
0hBc9GIsPpUXniK8yITCaN,In High Spirits (In Guter Laune),The Music Of Germany,78RFXDJvbIosPvxdkUvHbV,The Bavarian Band & Chorus,False,0.7440000000000001,253093,1995-03-15,1995
3yiWPBLBnbcJbaewbH6QcH,Keep Fighting,Innova,0rObLKBdPqldGUpMaFjdmf,Fireflight,False,0.59,247920,2015-05-05,2015
1Ax4yPIgh9HqMkI9HBnwKn,Tilted,Lift You Up,7l8x4azGlp8AwQEfQgFlH7,Mellow Jeremy,False,0.604,502857,2015-07-19,2015
3nNHiGPEP3RmbrdzWwn0rw,Tokyo Sky,Subsonic,0y4xIvnp3Gc4iVXvAWxvtu,Immediate,False,0.4589999999999999,104595,2018-07-09,2018
4WHs5EF0n6jrC5iRSfrE4l,Well Done Son,Bored Of Looking Cool,4TieJfNpWdfiAZijn7g8PF,Mad Staring Eyes,False,0.28,183387,2008-03-03,2008
4O15G8EpMdUV9cOe8YLbh8,"""Ich elender Mensch, wer wird mich erlösen"" BWV 48",J. S. Bach: Cantatas Vol. 9,7hr2PQ88auim7ShvsZe9RE,"Johann Sebastian Bach, Amsterdam Baroque Orchestra & Choir, Ton Koopman",False,0.211,310267,2007-02-12,2007
56Ql46GJj0uh0Iig6FtzqV,Montanita,Classics,7cKqnavORKemYZ41wFtx5J,Ratatat,False,0.649,300280,2006-08-22,2006
7DoyS3XAgL3PMCGfhyHdX5,Secrets (Original Mix),Secrets / Sunyata,5lBUsKOt1K5ALY2Te3WdkJ,Gary Maguire,False,0.54,449230,2010-08-23,2010
5WazEfWHUl5nCm4ZVXRJuW,Wrong Way,The Longest Street In America,4vUs3Dlr10nlGvwYQuVW15,Rainville,False,0.596,268560,2002-07-01,2002
7zCWZtzQ0RoNxBFVfpgEuO,Monkey Jump,Lost John Dean,33wInDt8BW9kIKTjnxDvxe,"Kieran Kane, Kevin Welch, Fats Kaplin",False,0.7170000000000001,189680,2006-05-09,2006
5UiN9GQO75UrjcpPVR8m51,Liebe ist eine Rose,Nur das Beste,744Xrp77ed5zYQet1SZ9jP,Die Flippers,False,0.479,232560,2006-07-28,2006
329GYkRinmvsOZkrhcspZL,Follow You Home,All the Right Reasons (Special Edition),69ny9Y7VrjVP7JNK0xhYke,Nickelback,False,0.568,260333,2005-09-26,2005
20p6uMLDNXPfQZLwXcZ0o2,Smooth Intro,Smooth,1DyCX1Yu7i7GDRevVndfHJ,S.A.G.E.,False,0.272,33867,2001-01-01,2001
2tAC6R6BlEZSdzCY0lxgl4,Look At Me (Live),Live At the Hollywood Disco,5g2DG29vakC91WMz2cf1VN,Lost Generation,False,0.3,297998,2011-12-10,2011
5kMkTInaqktNQ8kXOTaNl7,Jolene,Punk Northern and Blue,0zOs7hgzr8YILEzbJjGX6n,Hollowbelly,False,0.289,116440,2010-03-27,2010
7twcVrjccyaXI0goYokRNR,Mirror in the Spirit Hotel,Mirror in the Spirit Hotel,7cc4mZlKT94pEOES7hP9QU,Richard Haxton,False,0.562,326147,1998-01-01,1998
7cW3WxIgB2XXRd1Pptd0f9,"Symphony No. 3 in A Minor, Op. 56, MWV N19, ""Scottish"": I. Andante con moto - Allegro un poco agitato - Andante come prima","Mendelssohn: Symphony No. 3, 'scottish' / The Hebrides / Meeresstille Und Gluckliche Fahrt",07d2apV2IkK7CM4UsIrpkP,"Felix Mendelssohn, Slovak Philharmonic, Oliver von Dohnanyi",False,0.156,824360,1989-07-15,1989
1Z2dTssKY9H7C1Gt5rM4du,Let's Get It On,You're On My Time Now!,2GuOJI1HbJ71DKPoh2xGWk,The Fringe Benefits,False,0.591,214235,2015-07-23,2015
1uZYK2RQrKfWCamVJTcQFA,Rhythmus wie ein Tänzer,Rhythmus wie ein Tänzer,3bRtjzehr8cwjgnf6eIkEt,"Culcha Candela, DJ Antoine, Julie Brown",False,0.825,188406,2020-04-03,2020
3Ltw4yNaMnTUH4H7ssaT7g,Alter Ego Dubtometry-(Optometry) rmx,Dubtometry,5zQxvovLsynWlXJkK3rnQc,DJ Spooky,False,0.635,249280,2003-03-18,2003
3ECWWQsdy4jIdlNn201ZWi,For You Or Them,Thin Air,64znFvjaPnJcOijwh0Etzp,"Mary Halvorson, Jessica Pavone",False,0.347,258693,2009-03-24,2009
0vJdlUiOpEL9F69iSiso4J,Afrika,Afrika,2sncLLOOYQl1yjkD8jTHD6,Osborne,False,0.835,294040,2004-07-27,2004
2tpQDoTDcohGQ9rF6btSnB,The Crazy Ones,"Et Tu, Brute ?",1BvrJtiq4cbbCkj0I2gkmo,The Red Jumpsuit Apparatus,False,0.54,180209,2013-03-15,2013
4Ye4OC1EMw9cOGWxsZeEh3,Sunrise,Smokin' Novas,63mTj0XAQG0u5mLlF4GVLk,Smokin' Novas,False,0.423,278413,2014-10-27,2014
1JLnyVitDysd4BKYsY1h3M,Starts Off With A Bang,City Vs. Country EP,29LcACVykB0NGiy4MfY9Fc,Mobius Band,False,0.519,216720,2005-03-08,2005
0V0I1ThFj9aQjC73TSIbLh,Indian Summer,The Young Brothers,0QXqLxrZSgK3lL83GC9GZv,The Young Brothers,False,0.528,247668,2013-10-31,2013
7wHcxNXSh4CjE8BE0Pt9RP,Bring Back the Ways of Old,The Dirt (Bonus Tracks Version),4YCQAg5v65URR1BDIq92fi,Pouppée Fabrikk,False,0.53,258929,2013-05-24,2013
2EEENi2POLJhAfJHcas8vR,Wild Mountain Thyme,Baby Needs Guitar,5m8aheVTKQCJecd6Gb2RsG,"Traditional, Scott Tennant",False,0.3339999999999999,125693,2002-01-01,2002
4PZgrC3wkNdJfBKtA4rLGU,Before I Fell,What Remains,1FuPYCwSk0g8ZzhgoePQUn,Lauren Cresswell,False,0.321,246867,2015-09-04,2015
21ScRnJyZCD7sioWBAzGML,The Eve of the War (feat. Richard Burton & Justin Hayward),Jeff Wayne's Musical Version of The War of The Worlds,7ligZljXfUtcKPCotWul5g,"Jeff Wayne, Richard Burton, Justin Hayward, Gary Langan",False,0.479,547467,1978-06-12,1978
09yDX2BZLGaLnztkZ0hRdr,The Eve Of The War,Highlights from Jeff Wayne's Musical Version of The War of The Worlds,4g1iopKeyhjN1a9bgpa4GD,Jeff Wayne,False,0.416,304227,1978-06-12,1978
0zJ0Ih57cgf2Ii3wBKMCYD,Way I Walk - Feat. Dr. Kind,What You Think About That?,0o4MMm1jzPezdj37O5o956,SniperShot,False,0.921,279533,2009-01-27,2009
53TezCr1sUEMYOYhCgyhEL,Let The Good Times Roll,The Three Kings,74gnAIUwX0rFWpHPUhXMCY,The Jeff Golub Band,False,0.5760000000000001,180733,2011-06-28,2011
2ZB8j5Z6oRso9DsurCrNH3,Intro,Scream of the Crop,4K2DIvDlndE9TzuKBAXsoz,Soulfarm,False,0.413,74475,2001-04-24,2001
3I64smKKPHWVg6w5O7MGLV,Core Flow,In Tune,1wUVOYe2UZsGZ6rACUHHTZ,SniperShot,True,0.595,237983,2015-05-11,2015
0PdTFQBmeJq6JazB8eiJjE,Hating,Hating,7DPyZLE0N5sbr16pnKjm19,Yung Heze,True,0.8320000000000001,235312,2015-12-14,2015
0lf8zLlRAi1awpoyWmXmN4,How Many Times Do You Want to Be in Love?,A Dead Man On My Back: Shine Honesty Revisited,0mRJMNuv28PZGoJuUByJGf,Quiet Company,False,0.5820000000000001,149933,2013-04-09,2013
12zuSoK0eqNDYeXm19qUH8,Fifty,Flying by Wire,2L6OqQYI9a7H2YLxWkENCB,Trocadero,False,0.132,69840,2012-07-07,2012
5cenljkQAUiDYCXq8C9wWK,"Directions - Live at the Cellar Door, Washington, DC (1st Set) - December 16, 1970",The Cellar Door Sessions 1970,0X95vHu2uKrjDlSaa8vT1U,Miles Davis,False,0.38,535400,2005-12-20,2005
37XP6cWY7d7VcgVC1sa7zu,Bringing Back the Boogie,Tropic of Groove,7LVZsic8PWTXkRnJwTCIOS,Motown Moe,False,0.7809999999999999,230000,2015-04-30,2015
0MkS1QYXadE2FI2mgif8VK,Awake,Follow the eye,3X8EaFf1VfByqVSgAg6Kh1,Maxime Bender 4tet,False,0.471,641493,2011-06-10,2011
4n8hvvCh8WmFw4H3r65wUS,Intro,Hard Knock Records Presents: What About Us?,5GKIjhpqzEsGGmN6Wrxisp,Davey D,False,0.7879999999999999,112387,2007-03-27,2007
6dunQHNXXiqRCqMRHrndPn,Feeling Happy,Feeling Happy,4tcOgDu3U1C6nX44WgnwXI,Amy Sand,False,0.6920000000000001,221520,2014-11-22,2014
7bi4pHh5KNg2gfv1prWV2m,Live That Life,Live That Life,6eQ2ZKrmm6mMOa5uPCnccD,mdma,True,0.763,261356,2014-05-29,2014
4cWnPZCQMdNLQGYTrndWHG,At Giza,Conference Of the Birds,39uMVfHAEVA703aEcEQln5,OM,False,0.3779999999999999,956453,2006-04-25,2006
7IIHraSKw0p6WqDFAJ5HFq,Sad and Blue (DJ Fade0ut Remix),Sad and Blue (DJ Fade0ut Remix),6ZjaRuNq7PhfgGgVBEggB1,Kamoni Sincere,False,0.911,125858,2015-10-31,2015
